year,id,longitude,latitude,DOY,EVI,NDVI,SummaryQA,DetailedQA
2015,_09_14,-138.8671911,69.57564165,267,294,183,2,20761
2015,_09_14,-138.8649453,69.57564165,267,294,183,2,20761
2015,_09_14,-138.9165984,69.58237901,267,-44,-29,2,20757
2015,_09_14,-138.9188442,69.5846248,267,-99,-64,2,20497
2015,_09_14,-138.9278274,69.58687059,267,-99,-64,2,20497
2015,_09_14,-138.9233358,69.58911638,267,-139,-90,2,20497
2015,_09_14,-138.8716827,69.58237901,268,88,63,2,20757
2004,_09_13,-138.8671911,69.57564165,269,2294,4380,0,4164
2004,_09_13,-138.8649453,69.57564165,269,2294,4380,0,4164
2004,_09_13,-138.8694369,69.58013323,269,2378,4461,0,4164
2015,_09_14,-138.8694369,69.58013323,269,-97,-66,3,37150
2004,_09_13,-138.9165984,69.58237901,269,2282,4366,0,4164
2009,_09_14,-138.9165984,69.58237901,269,-267,-202,3,4114
2001,_09_14,-138.8716827,69.58237901,269,387,531,3,4110
2002,_09_14,-138.8716827,69.58237901,269,1642,3356,3,4110
2004,_09_13,-138.8716827,69.58237901,269,2137,4475,0,4164
2004,_09_13,-138.9188442,69.5846248,269,2454,4596,0,4164
2004,_09_13,-138.9278274,69.58687059,269,2454,4596,0,4164
2004,_09_13,-138.9233358,69.58911638,269,2692,4858,0,4164
2007,_09_14,-138.8671911,69.57564165,270,-93,-70,3,4370
2007,_09_14,-138.8649453,69.57564165,270,-93,-70,3,4370
2007,_09_14,-138.8716827,69.58237901,270,-147,-111,3,4370
2009,_09_14,-138.8671911,69.57564165,271,-463,-336,2,53533
2009,_09_14,-138.8649453,69.57564165,271,-463,-336,2,53533
2003,_09_14,-138.8694369,69.58013323,271,-378,-240,2,20757
2014,_09_14,-138.8694369,69.58013323,271,2186,3576,3,4110
2014,_09_14,-138.9165984,69.58237901,271,2265,3694,1,4369
2003,_09_14,-138.8716827,69.58237901,271,-485,-317,2,20757
2014,_09_14,-138.8716827,69.58237901,271,1863,2956,3,4110
2011,_09_14,-138.9188442,69.5846248,271,1922,2092,3,4110
2014,_09_14,-138.9188442,69.5846248,271,2419,3812,1,4369
2011,_09_14,-138.9278274,69.58687059,271,1922,2092,3,4110
2014,_09_14,-138.9278274,69.58687059,271,2419,3812,1,4369
2014,_09_14,-138.9233358,69.58911638,271,2562,3839,1,4369
2011,_09_14,-138.8694369,69.58013323,272,2407,3733,3,4110
2011,_09_14,-138.8716827,69.58237901,272,1860,3205,3,4110
2011,_09_14,-138.9233358,69.58911638,272,2881,3935,3,4110
2002,_09_30,-138.8671911,69.57564165,273,634,566,3,4110
2006,_09_30,-138.8671911,69.57564165,273,2574,3586,3,4110
2007,_09_30,-138.8671911,69.57564165,273,525,413,2,20757
2014,_09_30,-138.8671911,69.57564165,273,2260,4147,1,4369
2017,_09_30,-138.8671911,69.57564165,273,2222,3561,3,4114
2002,_09_30,-138.8649453,69.57564165,273,634,566,3,4110
2006,_09_30,-138.8649453,69.57564165,273,2574,3586,3,4110
2007,_09_30,-138.8649453,69.57564165,273,525,413,2,20757
2014,_09_30,-138.8649453,69.57564165,273,2260,4147,1,4369
2017,_09_30,-138.8649453,69.57564165,273,2222,3561,3,4114
2006,_09_30,-138.8694369,69.58013323,273,2021,3273,3,4110
2007,_09_30,-138.8694369,69.58013323,273,401,320,2,20757
2011,_09_30,-138.8694369,69.58013323,273,993,2942,3,4110
2014,_09_30,-138.8694369,69.58013323,273,2319,4269,3,4110
2017,_09_30,-138.8694369,69.58013323,273,2343,3654,3,4114
2006,_09_30,-138.9165984,69.58237901,273,2715,4167,3,4110
2014,_09_30,-138.9165984,69.58237901,273,2268,4203,1,4369
2011,_09_30,-138.8716827,69.58237901,273,794,2392,3,4110
2014,_09_30,-138.8716827,69.58237901,273,1918,3874,3,4110
2017,_09_30,-138.8716827,69.58237901,273,2018,3373,3,4114
2006,_09_30,-138.9188442,69.5846248,273,2855,4308,3,4110
2007,_09_30,-138.9188442,69.5846248,273,285,198,2,20757
2011,_09_30,-138.9188442,69.5846248,273,951,2414,3,5146
2014,_09_30,-138.9188442,69.5846248,273,2483,4456,1,4369
2017,_09_30,-138.9188442,69.5846248,273,2376,3642,3,5414
2006,_09_30,-138.9278274,69.58687059,273,2855,4308,3,4110
2007,_09_30,-138.9278274,69.58687059,273,285,198,2,20757
2011,_09_30,-138.9278274,69.58687059,273,951,2414,3,5146
2014,_09_30,-138.9278274,69.58687059,273,2483,4456,1,4369
2017,_09_30,-138.9278274,69.58687059,273,2376,3642,3,5414
2007,_09_30,-138.9233358,69.58911638,273,161,112,2,20757
2011,_09_30,-138.9233358,69.58911638,273,3134,4061,3,4114
2014,_09_30,-138.9233358,69.58911638,273,2655,4614,1,4369
2015,_09_30,-138.8671911,69.57564165,274,-211,-146,2,20757
2015,_09_30,-138.8649453,69.57564165,274,-211,-146,2,20757
2015,_09_30,-138.8716827,69.58237901,274,-233,-161,2,20757
2002,_09_30,-138.9233358,69.58911638,274,-95,-123,3,4110
2013,_09_30,-138.8694369,69.58013323,275,-341,-251,2,20757
2009,_09_30,-138.9165984,69.58237901,275,-506,-362,2,20497
2008,_09_29,-138.8716827,69.58237901,275,-633,-540,3,4110
2001,_09_30,-138.8671911,69.57564165,276,357,263,2,20757
2004,_09_29,-138.8671911,69.57564165,276,726,455,2,20761
2001,_09_30,-138.8649453,69.57564165,276,357,263,2,20757
2004,_09_29,-138.8649453,69.57564165,276,726,455,2,20761
2001,_09_30,-138.8694369,69.58013323,276,219,156,2,20757
2004,_09_29,-138.8694369,69.58013323,276,191,124,2,20757
2001,_09_30,-138.9165984,69.58237901,276,350,250,2,20757
2004,_09_29,-138.9165984,69.58237901,276,127,78,2,20757
2004,_09_29,-138.8716827,69.58237901,276,291,189,2,20761
2005,_09_30,-138.8716827,69.58237901,276,-188,-132,3,4370
2001,_09_30,-138.9188442,69.5846248,276,309,210,2,20757
2004,_09_29,-138.9188442,69.5846248,276,166,105,2,20757
2001,_09_30,-138.9278274,69.58687059,276,309,210,2,20757
2004,_09_29,-138.9278274,69.58687059,276,166,105,2,20757
2001,_09_30,-138.9233358,69.58911638,276,241,166,2,20757
2004,_09_29,-138.9233358,69.58911638,276,151,98,2,18449
2012,_09_29,-138.8671911,69.57564165,277,2268,4271,0,4164
2012,_09_29,-138.8649453,69.57564165,277,2268,4271,0,4164
2012,_09_29,-138.8694369,69.58013323,277,2385,4438,0,4164
2012,_09_29,-138.9165984,69.58237901,277,2369,4307,0,4164
2012,_09_29,-138.8716827,69.58237901,277,1870,4205,0,4164
2012,_09_29,-138.9188442,69.5846248,277,2611,4595,0,4164
2012,_09_29,-138.9278274,69.58687059,277,2611,4595,0,4164
2012,_09_29,-138.9233358,69.58911638,277,2762,4756,0,4164
2000,_09_29,-138.8671911,69.57564165,278,-59,-40,2,20757
2016,_09_29,-138.8671911,69.57564165,278,2663,5805,1,4305
2000,_09_29,-138.8649453,69.57564165,278,-59,-40,2,20757
2016,_09_29,-138.8649453,69.57564165,278,2663,5805,1,4305
2000,_09_29,-138.8694369,69.58013323,278,15,9,2,20757
2016,_09_29,-138.8694369,69.58013323,278,2939,6203,1,4305
2016,_09_29,-138.9165984,69.58237901,278,2899,6401,1,4305
2016,_09_29,-138.8716827,69.58237901,278,2146,5224,1,4305
2016,_09_29,-138.9188442,69.5846248,278,2652,5454,1,4305
2016,_09_29,-138.9278274,69.58687059,278,2652,5454,1,4305
2016,_09_29,-138.9233358,69.58911638,278,2771,5475,1,4305
2006,_09_30,-138.8716827,69.58237901,279,676,840,3,4110
2013,_09_30,-138.8716827,69.58237901,279,-13,-12,2,20761
2013,_09_30,-138.9233358,69.58911638,279,-171,-113,2,20497
2003,_09_30,-138.9188442,69.5846248,280,-114,-74,3,4374
2003,_09_30,-138.9278274,69.58687059,280,-114,-74,3,4374
2013,_09_30,-138.8671911,69.57564165,281,170,118,2,20757
2013,_09_30,-138.8649453,69.57564165,281,170,118,2,20757
2015,_09_30,-138.9165984,69.58237901,281,-305,-209,2,20757
2013,_09_30,-138.9188442,69.5846248,281,57,37,2,18449
2015,_09_30,-138.9188442,69.5846248,281,-715,-569,2,20757
2013,_09_30,-138.9278274,69.58687059,281,57,37,2,18449
2015,_09_30,-138.9278274,69.58687059,281,-715,-569,2,20757
2015,_09_30,-138.9233358,69.58911638,281,-686,-513,2,20497
2008,_09_29,-138.8671911,69.57564165,282,7,4,2,20757
2011,_09_30,-138.8671911,69.57564165,282,-50,-41,3,4370
2008,_09_29,-138.8649453,69.57564165,282,7,4,2,20757
2011,_09_30,-138.8649453,69.57564165,282,-50,-41,3,4370
2003,_09_30,-138.8694369,69.58013323,282,-670,-685,2,20757
2007,_09_30,-138.9165984,69.58237901,282,219,154,2,20757
2008,_09_29,-138.9165984,69.58237901,282,-34,-23,2,20757
2007,_09_30,-138.8716827,69.58237901,282,70,56,2,20757
2008,_09_29,-138.9188442,69.5846248,282,-41,-26,2,20757
2008,_09_29,-138.9278274,69.58687059,282,-41,-26,2,20757
2008,_09_29,-138.9233358,69.58911638,282,-125,-82,2,20757
2003,_09_30,-138.8671911,69.57564165,283,94,67,2,20757
2003,_09_30,-138.8649453,69.57564165,283,94,67,2,20757
2009,_09_30,-138.8671911,69.57564165,284,-545,-364,2,20497
2009,_09_30,-138.8649453,69.57564165,284,-545,-364,2,20497
2009,_09_30,-138.8694369,69.58013323,284,-588,-390,2,20497
2013,_09_30,-138.9165984,69.58237901,284,175,109,2,20757
2009,_09_30,-138.8716827,69.58237901,284,-605,-452,2,20497
2009,_09_30,-138.9188442,69.5846248,284,-521,-333,2,20497
2009,_09_30,-138.9278274,69.58687059,284,-521,-333,2,20497
2009,_09_30,-138.9233358,69.58911638,284,-645,-419,2,20497
2005,_09_30,-138.8671911,69.57564165,285,-355,-228,3,4370
2005,_09_30,-138.8649453,69.57564165,285,-355,-228,3,4370
2005,_09_30,-138.8694369,69.58013323,285,-426,-285,3,4370
2008,_09_29,-138.8694369,69.58013323,285,92,61,3,20502
2005,_09_30,-138.9165984,69.58237901,285,-264,-168,3,4370
2005,_09_30,-138.9188442,69.5846248,285,NA,NA,3,4370
2005,_09_30,-138.9278274,69.58687059,285,NA,NA,3,4370
2005,_09_30,-138.9233358,69.58911638,285,-445,-291,3,4370
2010,_09_30,-138.8671911,69.57564165,286,-838,-721,3,4370
2010,_09_30,-138.8649453,69.57564165,286,-838,-721,3,4370
2002,_09_30,-138.8694369,69.58013323,286,111,67,2,20757
2010,_09_30,-138.8694369,69.58013323,286,-939,-842,2,20757
2002,_09_30,-138.9165984,69.58237901,286,-97,-82,3,37150
2010,_09_30,-138.9165984,69.58237901,286,-1138,-1045,2,20757
2017,_09_30,-138.9165984,69.58237901,286,502,516,2,20761
2002,_09_30,-138.8716827,69.58237901,286,-223,-153,2,20757
2002,_09_30,-138.9188442,69.5846248,286,-175,-116,3,37150
2010,_09_30,-138.9188442,69.5846248,286,-1148,-1017,2,20757
2002,_09_30,-138.9278274,69.58687059,286,-175,-116,3,37150
2010,_09_30,-138.9278274,69.58687059,286,-1148,-1017,2,20757
2010,_09_30,-138.9233358,69.58911638,286,-1166,-1016,2,20757
2017,_09_30,-138.9233358,69.58911638,286,817,853,2,20501
2003,_09_30,-138.9165984,69.58237901,287,-329,-233,3,4370
2001,_09_30,-138.8716827,69.58237901,287,-469,-331,2,20757
2003,_09_30,-138.8716827,69.58237901,287,-264,-183,2,20757
2003,_09_30,-138.9233358,69.58911638,287,-494,-348,3,4110
2015,_09_30,-138.8694369,69.58013323,288,-160,-108,2,20757
2000,_09_29,-138.9165984,69.58237901,288,-109,-75,2,20497
2010,_09_30,-138.8716827,69.58237901,288,-917,-875,2,20757
2000,_09_29,-138.9188442,69.5846248,288,-171,-109,2,20497
2000,_09_29,-138.9278274,69.58687059,288,-171,-109,2,20497
2000,_09_29,-138.9233358,69.58911638,288,-326,-211,2,20497
2006,_09_30,-138.9233358,69.58911638,288,965,774,2,20497
2003,_10_16,-138.9188442,69.5846248,289,-695,-519,3,4110
2003,_10_16,-138.9278274,69.58687059,289,-695,-519,3,4110
2006,_10_16,-138.9233358,69.58911638,289,47,61,2,20757
2004,_10_15,-138.8671911,69.57564165,290,-222,-148,2,20757
2006,_10_16,-138.8671911,69.57564165,290,-416,-527,2,53533
2015,_10_16,-138.8671911,69.57564165,290,-245,-166,2,20757
2004,_10_15,-138.8649453,69.57564165,290,-222,-148,2,20757
2006,_10_16,-138.8649453,69.57564165,290,-416,-527,2,53533
2015,_10_16,-138.8649453,69.57564165,290,-245,-166,2,20757
2004,_10_15,-138.9165984,69.58237901,290,-110,-75,2,20757
2015,_10_16,-138.9165984,69.58237901,290,-263,-177,2,20757
2006,_10_16,-138.8716827,69.58237901,290,-412,-523,2,53533
2004,_10_15,-138.9188442,69.5846248,290,-95,-60,2,20757
2008,_10_15,-138.9188442,69.5846248,290,-321,-250,3,4110
2015,_10_16,-138.9188442,69.5846248,290,-394,-249,2,20757
2004,_10_15,-138.9278274,69.58687059,290,-95,-60,2,20757
2008,_10_15,-138.9278274,69.58687059,290,-321,-250,3,4110
2015,_10_16,-138.9278274,69.58687059,290,-394,-249,2,20757
2017,_10_16,-138.8671911,69.57564165,291,56,55,2,20765
2017,_10_16,-138.8649453,69.57564165,291,56,55,2,20765
2003,_10_16,-138.9165984,69.58237901,291,-524,-391,3,4370
2004,_10_15,-138.9233358,69.58911638,291,-363,-231,2,20497
2001,_10_16,-138.8671911,69.57564165,292,-862,-674,2,53533
2016,_10_15,-138.8671911,69.57564165,292,-453,-345,2,20757
2001,_10_16,-138.8649453,69.57564165,292,-862,-674,2,53533
2016,_10_15,-138.8649453,69.57564165,292,-453,-345,2,20757
2001,_10_16,-138.8694369,69.58013323,292,-973,-756,2,53533
2004,_10_15,-138.8694369,69.58013323,292,-60,-38,2,20761
2008,_10_15,-138.8694369,69.58013323,292,-616,-444,3,37146
2001,_10_16,-138.9165984,69.58237901,292,-997,-772,2,53533
2001,_10_16,-138.8716827,69.58237901,292,-879,-675,2,53533
2008,_10_15,-138.8716827,69.58237901,292,-657,-494,3,37146
2001,_10_16,-138.9188442,69.5846248,292,-899,-668,2,53533
2001,_10_16,-138.9278274,69.58687059,292,-899,-668,2,53533
2001,_10_16,-138.9233358,69.58911638,292,-734,-524,2,53273
2008,_10_15,-138.9233358,69.58911638,292,-547,-387,3,4110
2007,_10_16,-138.8671911,69.57564165,293,-243,-151,2,20757
2011,_10_16,-138.8671911,69.57564165,293,283,171,3,4374
2007,_10_16,-138.8649453,69.57564165,293,-243,-151,2,20757
2011,_10_16,-138.8649453,69.57564165,293,283,171,3,4374
2007,_10_16,-138.8694369,69.58013323,293,-389,-250,2,20757
2011,_10_16,-138.8694369,69.58013323,293,-670,-540,3,20762
2016,_10_15,-138.8694369,69.58013323,293,-85,-55,2,20757
2007,_10_16,-138.9165984,69.58237901,293,-441,-291,2,20757
2009,_10_16,-138.9165984,69.58237901,293,-1555,-1512,2,20757
2013,_10_16,-138.9165984,69.58237901,293,126,160,3,4370
2016,_10_15,-138.9165984,69.58237901,293,-125,-86,2,20757
2012,_10_15,-138.8716827,69.58237901,293,-389,-362,3,4110
2016,_10_15,-138.8716827,69.58237901,293,-294,-220,2,20757
2007,_10_16,-138.9188442,69.5846248,293,-453,-293,2,20497
2009,_10_16,-138.9188442,69.5846248,293,-1717,-1710,2,20757
2011,_10_16,-138.9188442,69.5846248,293,-626,-486,3,20762
2013,_10_16,-138.9188442,69.5846248,293,182,214,3,4370
2007,_10_16,-138.9278274,69.58687059,293,-453,-293,2,20497
2009,_10_16,-138.9278274,69.58687059,293,-1717,-1710,2,20757
2011,_10_16,-138.9278274,69.58687059,293,-626,-486,3,20762
2013,_10_16,-138.9278274,69.58687059,293,182,214,3,4370
2007,_10_16,-138.9233358,69.58911638,293,-421,-274,2,20497
2009,_10_16,-138.9233358,69.58911638,293,-1766,-1766,2,20497
2002,_10_16,-138.8671911,69.57564165,294,-709,-561,2,20757
2008,_10_15,-138.8671911,69.57564165,294,287,176,3,4374
2010,_10_16,-138.8671911,69.57564165,294,-751,-522,3,37150
2002,_10_16,-138.8649453,69.57564165,294,-709,-561,2,20757
2008,_10_15,-138.8649453,69.57564165,294,287,176,3,4374
2010,_10_16,-138.8649453,69.57564165,294,-751,-522,3,37150
2006,_10_16,-138.9165984,69.58237901,294,-230,-186,3,4370
2006,_10_16,-138.9188442,69.5846248,294,-227,-185,3,4370
2006,_10_16,-138.9278274,69.58687059,294,-227,-185,3,4370
2005,_10_16,-138.8671911,69.57564165,295,-342,-214,2,20497
2005,_10_16,-138.8649453,69.57564165,295,-342,-214,2,20497
2005,_10_16,-138.8694369,69.58013323,295,-508,-323,2,20501
2005,_10_16,-138.9165984,69.58237901,295,-440,-276,2,20501
2003,_10_16,-138.8716827,69.58237901,295,-633,-451,3,4370
2005,_10_16,-138.8716827,69.58237901,295,-661,-468,2,20497
2005,_10_16,-138.9188442,69.5846248,295,-412,-252,2,20497
2005,_10_16,-138.9278274,69.58687059,295,-412,-252,2,20497
2002,_10_16,-138.9233358,69.58911638,295,-170,-109,2,20497
2005,_10_16,-138.9233358,69.58911638,295,-600,-380,2,20497
2003,_10_16,-138.8694369,69.58013323,296,-661,-482,3,37146
2014,_10_16,-138.8694369,69.58013323,296,187,300,3,5146
2014,_10_16,-138.8716827,69.58237901,296,200,323,3,5146
2014,_10_16,-138.9188442,69.5846248,296,82,104,3,5146
2014,_10_16,-138.9278274,69.58687059,296,82,104,3,5146
2010,_10_16,-138.9233358,69.58911638,296,-916,-630,3,4370
2014,_10_16,-138.9233358,69.58911638,296,47,51,3,5146
2002,_10_16,-138.8694369,69.58013323,297,-717,-599,2,20497
2015,_10_16,-138.8694369,69.58013323,297,-260,-161,2,20501
2002,_10_16,-138.8716827,69.58237901,297,-786,-695,2,20497
2004,_10_15,-138.8716827,69.58237901,297,-516,-365,2,53533
2015,_10_16,-138.8716827,69.58237901,297,-513,-357,2,20501
2002,_10_16,-138.9188442,69.5846248,297,-659,-524,2,20497
2002,_10_16,-138.9278274,69.58687059,297,-659,-524,2,20497
2015,_10_16,-138.9233358,69.58911638,297,NA,NA,2,20501
2002,_10_16,-138.9165984,69.58237901,298,-458,-310,2,20497
2003,_10_16,-138.9233358,69.58911638,298,-1280,-1136,2,20497
2013,_10_16,-138.8671911,69.57564165,299,-294,-457,3,5406
2013,_10_16,-138.8649453,69.57564165,299,-294,-457,3,5406
2009,_10_16,-138.8694369,69.58013323,299,-1266,-1344,2,53533
2012,_10_15,-138.8694369,69.58013323,299,-772,-618,3,20498
2008,_10_15,-138.9165984,69.58237901,299,-389,-264,3,4114
2012,_10_15,-138.9165984,69.58237901,299,-856,-683,3,20498
2017,_10_16,-138.8694369,69.58013323,300,-463,-532,2,20761
2011,_10_16,-138.9165984,69.58237901,300,-617,-416,3,4370
2017,_10_16,-138.9165984,69.58237901,300,-477,-545,2,20761
2017,_10_16,-138.8716827,69.58237901,300,-352,-406,2,20761
2016,_10_15,-138.9188442,69.5846248,300,-169,-107,2,20497
2017,_10_16,-138.9188442,69.5846248,300,-517,-598,2,20761
2016,_10_15,-138.9278274,69.58687059,300,-169,-107,2,20497
2017,_10_16,-138.9278274,69.58687059,300,-517,-598,2,20761
2011,_10_16,-138.9233358,69.58911638,300,-481,-307,3,4374
2016,_10_15,-138.9233358,69.58911638,300,-280,-179,2,20497
2017,_10_16,-138.9233358,69.58911638,300,-509,-597,2,20501
2012,_10_15,-138.8671911,69.57564165,301,-683,-609,3,4114
2014,_10_16,-138.8671911,69.57564165,301,-379,-255,3,20762
2012,_10_15,-138.8649453,69.57564165,301,-683,-609,3,4114
2014,_10_16,-138.8649453,69.57564165,301,-379,-255,3,20762
2000,_10_15,-138.8694369,69.58013323,301,-1296,-1010,3,4110
2006,_10_16,-138.8694369,69.58013323,301,-1515,-1442,2,20757
2010,_10_16,-138.8694369,69.58013323,301,-1068,-718,2,20757
2000,_10_15,-138.9165984,69.58237901,301,-1136,-834,3,4110
2010,_10_16,-138.9165984,69.58237901,301,-986,-661,2,20757
2000,_10_15,-138.8716827,69.58237901,301,-1256,-880,3,4374
2011,_10_16,-138.8716827,69.58237901,301,-917,-844,3,37146
2000,_10_15,-138.9188442,69.5846248,301,-1118,-831,3,4110
2010,_10_16,-138.9188442,69.5846248,301,-761,-478,2,20757
2012,_10_15,-138.9188442,69.5846248,301,-384,-311,3,4114
2000,_10_15,-138.9278274,69.58687059,301,-1118,-831,3,4110
2010,_10_16,-138.9278274,69.58687059,301,-761,-478,2,20757
2012,_10_15,-138.9278274,69.58687059,301,-384,-311,3,4114
2000,_10_15,-138.9233358,69.58911638,301,-1162,-880,3,4110
2012,_10_15,-138.9233358,69.58911638,301,-793,-679,3,4114
2000,_10_15,-138.8671911,69.57564165,302,-1197,-874,3,4374
2003,_10_16,-138.8671911,69.57564165,302,-1280,-1174,2,20757
2000,_10_15,-138.8649453,69.57564165,302,-1197,-874,3,4374
2003,_10_16,-138.8649453,69.57564165,302,-1280,-1174,2,20757
2007,_10_16,-138.8716827,69.58237901,302,-1234,-910,3,4370
2010,_10_16,-138.8716827,69.58237901,302,-1453,-1231,3,37146
2013,_10_16,-138.9233358,69.58911638,303,-1438,-1302,3,4110
2009,_10_16,-138.8671911,69.57564165,304,-1400,-1011,2,20757
2009,_10_16,-138.8649453,69.57564165,304,-1400,-1011,2,20757
2009,_10_16,-138.8716827,69.58237901,304,-1624,-1210,2,20757
2003,_11_01,-138.8671911,69.57564165,305,-1214,-880,3,37146
2007,_11_01,-138.8671911,69.57564165,305,-1887,-1591,2,20757
2008,_10_31,-138.8671911,69.57564165,305,-949,-747,3,20498
2011,_11_01,-138.8671911,69.57564165,305,-520,-325,3,20758
2017,_11_01,-138.8671911,69.57564165,305,-338,-341,3,4118
2003,_11_01,-138.8649453,69.57564165,305,-1214,-880,3,37146
2007,_11_01,-138.8649453,69.57564165,305,-1887,-1591,2,20757
2008,_10_31,-138.8649453,69.57564165,305,-949,-747,3,20498
2011,_11_01,-138.8649453,69.57564165,305,-520,-325,3,20758
2017,_11_01,-138.8649453,69.57564165,305,-338,-341,3,4118
2003,_11_01,-138.8694369,69.58013323,305,-849,-560,3,37146
2006,_11_01,-138.8694369,69.58013323,305,-873,-561,3,4370
2007,_11_01,-138.8694369,69.58013323,305,-724,-477,3,4374
2008,_10_31,-138.8694369,69.58013323,305,-1002,-791,3,20498
2010,_11_01,-138.8694369,69.58013323,305,-1635,-1237,2,53533
2011,_11_01,-138.8694369,69.58013323,305,-766,-490,3,20758
2000,_10_31,-138.9165984,69.58237901,305,-1369,-1411,3,20758
2001,_11_01,-138.9165984,69.58237901,305,-1163,-953,3,4370
2003,_11_01,-138.9165984,69.58237901,305,-1064,-732,3,37146
2007,_11_01,-138.9165984,69.58237901,305,-754,-485,3,4374
2008,_10_31,-138.9165984,69.58237901,305,-1090,-859,3,20498
2011,_11_01,-138.9165984,69.58237901,305,-815,-526,3,20758
2017,_11_01,-138.9165984,69.58237901,305,-382,-371,3,4378
2001,_11_01,-138.8716827,69.58237901,305,-1123,-941,3,4110
2007,_11_01,-138.8716827,69.58237901,305,-1618,-1258,2,20757
2008,_10_31,-138.8716827,69.58237901,305,-1007,-796,3,20498
2013,_11_01,-138.8716827,69.58237901,305,-984,-732,3,4110
2017,_11_01,-138.8716827,69.58237901,305,-667,-723,3,4378
2003,_11_01,-138.9188442,69.5846248,305,-1145,-791,3,4370
2006,_11_01,-138.9188442,69.5846248,305,NA,NA,3,4370
2007,_11_01,-138.9188442,69.5846248,305,-1876,-1422,3,4370
2008,_10_31,-138.9188442,69.5846248,305,-998,-753,3,4110
2011,_11_01,-138.9188442,69.5846248,305,-594,-369,3,20762
2003,_11_01,-138.9278274,69.58687059,305,-1145,-791,3,4370
2006,_11_01,-138.9278274,69.58687059,305,NA,NA,3,4370
2007,_11_01,-138.9278274,69.58687059,305,-1876,-1422,3,4370
2008,_10_31,-138.9278274,69.58687059,305,-998,-753,3,4110
2011,_11_01,-138.9278274,69.58687059,305,-594,-369,3,20762
2001,_11_01,-138.9233358,69.58911638,305,-1309,-1072,3,4110
2003,_11_01,-138.9233358,69.58911638,305,-1442,-1047,3,2062
2007,_11_01,-138.9233358,69.58911638,305,-1714,-1357,3,4370
2008,_10_31,-138.9233358,69.58911638,305,-1027,-755,3,4110
2011,_11_01,-138.9233358,69.58911638,305,-831,-531,3,20762
2001,_11_01,-138.8671911,69.57564165,306,-1059,-743,3,20758
2010,_11_01,-138.8671911,69.57564165,306,-807,-547,3,4110
2012,_10_31,-138.8671911,69.57564165,306,-217,-134,3,4370
2015,_11_01,-138.8671911,69.57564165,306,-990,-669,3,4370
2016,_10_31,-138.8671911,69.57564165,306,-427,-300,2,20757
2001,_11_01,-138.8649453,69.57564165,306,-1059,-743,3,20758
2010,_11_01,-138.8649453,69.57564165,306,-807,-547,3,4110
2012,_10_31,-138.8649453,69.57564165,306,-217,-134,3,4370
2015,_11_01,-138.8649453,69.57564165,306,-990,-669,3,4370
2016,_10_31,-138.8649453,69.57564165,306,-427,-300,2,20757
2001,_11_01,-138.8694369,69.58013323,306,-1010,-715,3,20758
2015,_11_01,-138.8694369,69.58013323,306,-1099,-751,3,4370
2016,_10_31,-138.8694369,69.58013323,306,-375,-275,2,20757
2017,_11_01,-138.8694369,69.58013323,306,-660,-703,3,4114
2010,_11_01,-138.9165984,69.58237901,306,-913,-613,3,4110
2012,_10_31,-138.9165984,69.58237901,306,-282,-178,3,4370
2015,_11_01,-138.9165984,69.58237901,306,-1075,-719,3,4370
2016,_10_31,-138.9165984,69.58237901,306,-135,-91,2,20757
2005,_11_01,-138.8716827,69.58237901,306,-1458,-1007,3,4110
2006,_11_01,-138.8716827,69.58237901,306,-1557,-1372,3,20758
2012,_10_31,-138.8716827,69.58237901,306,-926,-636,3,4370
2015,_11_01,-138.8716827,69.58237901,306,-1131,-785,3,4370
2001,_11_01,-138.9188442,69.5846248,306,NA,NA,3,4110
2009,_11_01,-138.9188442,69.5846248,306,-1484,-1063,3,4374
2010,_11_01,-138.9188442,69.5846248,306,-1185,-861,3,4110
2012,_10_31,-138.9188442,69.5846248,306,-368,-233,3,4370
2015,_11_01,-138.9188442,69.5846248,306,-1072,-702,3,4370
2016,_10_31,-138.9188442,69.5846248,306,-234,-150,2,20757
2017,_11_01,-138.9188442,69.5846248,306,-696,-725,3,4114
2001,_11_01,-138.9278274,69.58687059,306,NA,NA,3,4110
2009,_11_01,-138.9278274,69.58687059,306,-1484,-1063,3,4374
2010,_11_01,-138.9278274,69.58687059,306,-1185,-861,3,4110
2012,_10_31,-138.9278274,69.58687059,306,-368,-233,3,4370
2015,_11_01,-138.9278274,69.58687059,306,-1072,-702,3,4370
2016,_10_31,-138.9278274,69.58687059,306,-234,-150,2,20757
2017,_11_01,-138.9278274,69.58687059,306,-696,-725,3,4114
2006,_11_01,-138.9233358,69.58911638,306,-1571,-1336,3,20498
2009,_11_01,-138.9233358,69.58911638,306,-1555,-1142,3,4114
2010,_11_01,-138.9233358,69.58911638,306,-1096,-803,3,4110
2012,_10_31,-138.9233358,69.58911638,306,-418,-261,3,4370
2015,_11_01,-138.9233358,69.58911638,306,-969,-627,3,4370
2016,_10_31,-138.9233358,69.58911638,306,-373,-248,2,20757
2017,_11_01,-138.9233358,69.58911638,306,-681,-723,3,4114
2002,_11_01,-138.8671911,69.57564165,307,-1546,-1259,3,4370
2004,_10_31,-138.8671911,69.57564165,307,NA,-1647,NA,37147
2005,_11_01,-138.8671911,69.57564165,307,-1453,-1384,2,53533
2013,_11_01,-138.8671911,69.57564165,307,-639,-396,3,20758
2014,_11_01,-138.8671911,69.57564165,307,-1483,-972,3,37146
